date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,log_volume,RF,bond_ret,term_spread,credit_spread,T10YIE,sp500_pe,CDL2CROWS,CDL3BLACKCROWS,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,14601631648,0.0,0.0,0.0159626466351101,0.0158365833575133,5399.365234375,23.404399116128715,0.0001,29.8364,0.1999999999999997,2.17,1.95,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,15867308108,0.0,0.0,0.0320402608090144,0.0315376787102423,5572.3623046875,23.48752673567332,0.0001,29.8812,0.1699999999999999,2.17,1.95,21.15,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,17048033399,0.0,0.0,-0.0192908500185503,-0.0194793465759446,5464.86669921875,23.559300690856247,0.0001,29.9756,0.1399999999999996,2.17,1.96,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,15330283408,0.0,0.0,-0.046542960371771,-0.0476609104068962,5210.515625,23.45309601680863,0.0001,29.962,0.1600000000000001,2.17,1.98,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,16812108040,0.0,0.0,0.0132103086306838,0.0131238134231589,5279.34814453125,23.545365180430757,0.0001,30.0299,0.1399999999999996,2.17,1.97,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,13735490672,0.0,0.0,-0.0071495981370967,-0.0071752789922622,5247.3525390625,23.343248880063783,0.0001,29.9785,0.1499999999999999,2.17,1.96,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,13878964574,0.0,0.0,0.0197002245738131,0.0195086866231988,5350.7265625,23.353640190827484,0.0001,30.0335,0.1299999999999999,2.17,1.95,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,13679528236,0.0,0.0,0.009712831055362,0.0096659647371959,5402.697265625,23.339166262873658,8.999999999999999e-05,30.045900000000003,0.1400000000000001,2.23,1.93,21.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,14644460907,0.0,0.0,0.0189880018697257,0.0188099797549053,5505.28369140625,23.407328005828195,8.999999999999999e-05,29.9452,0.1399999999999996,2.23,1.89,22.28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-03,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,18720780006,0.0,0.0,0.0477733526767298,0.0466672959800343,5768.28955078125,23.65289997411499,8.999999999999999e-05,29.9885,0.1600000000000001,2.23,1.91,22.28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,15737171804,0.0,0.0,-0.0084375132428518,-0.0084733105601616,5746.80712890625,23.479291381707046,8.999999999999999e-05,30.0338,0.1199999999999996,2.23,1.91,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,18026409033,0.0,0.0,0.0143896139338921,0.0142870660185711,5829.50146484375,23.61510368810245,8.999999999999999e-05,30.1118,0.0700000000000002,2.23,1.87,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,15320605300,0.0,0.0,0.0262382736516904,0.0258999553140452,5982.45751953125,23.452464510922205,8.999999999999999e-05,30.0391,0.1100000000000003,2.23,1.87,22.28,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,16784645411,0.0,0.0,0.0321057505942055,0.0316011333155379,6174.52880859375,23.54373034180525,8.999999999999999e-05,30.0462,0.0700000000000002,2.23,1.85,22.28,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,19419875368,0.0,0.0,0.0330908347557834,0.0325551192394692,6378.84912109375,23.6895628820753,8.999999999999999e-05,30.0427,0.0900000000000003,2.23,1.88,22.28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,28677672181,0.0,0.0,0.1208402976115901,0.1140786697230037,7814.9150390625,24.079384684146657,8.999999999999999e-05,30.0994,0.04,2.23,1.85,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,32031452227,0.0,0.0,0.0229690247002396,0.0227092076256784,7994.416015625,24.18998413912756,8.999999999999999e-05,30.0786,0.06,2.23,1.86,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,28344112920,0.0,0.0,0.0263623950408744,0.0260208959248796,8205.16796875,24.067685188413584,8.999999999999999e-05,30.1506,0.0,2.23,1.83,22.28,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-16,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,33167197581,0.0,0.0,-0.0390313507635955,-0.0398134936070429,7884.9091796875,24.224827199782062,8.999999999999999e-05,30.1213,0.0499999999999998,2.23,1.84,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,30066644905,0.0,0.0,-0.0686138114651615,-0.071081277258818,7343.8955078125,24.12668225156613,8.999999999999999e-05,30.1425,0.0500000000000002,2.23,1.81,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,23843404340,0.0,0.0,-0.0267612444150493,-0.0271258460286958,7978.30908203125,23.89477346844533,8.999999999999999e-05,30.1048,0.0700000000000002,2.23,1.81,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,25127245056,0.0,0.0,-0.0018777719888342,-0.0018795372127934,7963.32763671875,23.947218554796372,8.999999999999999e-05,30.082,0.0900000000000003,2.23,1.83,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-05-22,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,24719473175,0.0,0.0,-0.0355707115656823,-0.0362187635444826,7680.06640625,23.930857157617865,8.999999999999999e-05,30.1266,0.06,2.23,1.79,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,24457107820,0.0,0.0,0.0262732459283545,0.0259340328588813,7881.8466796875,23.920186719004256,8.999999999999999e-05,30.2561,-0.0099999999999997,2.23,1.73,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,25919126991,0.0,0.0,0.0133883475068985,0.0132995155792158,7987.37158203125,23.97824702696049,8.999999999999999e-05,30.1979,0.02,2.23,1.76,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,24226919267,0.0,0.0,-0.0097454652080037,-0.0097932630490452,8719.9619140625,23.91073021829292,8.999999999999999e-05,30.2937,-0.06,2.23,1.73,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,23473479966,0.0,0.0,-0.0069351919160878,-0.0069593521281463,8659.4873046875,23.87913710876218,8.999999999999999e-05,30.3014,-0.0699999999999998,2.23,1.75,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,29246528551,0.0,0.0,-0.0392649860752662,-0.0400566479677288,8319.47265625,24.09902672156392,8.999999999999999e-05,30.3485,-0.1099999999999998,2.23,1.74,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,25365190957,0.0,0.0,0.0306545026845432,0.030194039934908,8574.501953125,23.956643636302584,8.999999999999999e-05,30.4643,-0.1599999999999997,2.23,1.74,22.28,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,8741.7470703125,8743.5,8204.185546875,8208.9951171875,22004511436,0.0,0.0,-0.0610734822411206,-0.0630180586838615,8208.9951171875,23.814513334554444,8.999999999999999e-05,30.5637,-0.2299999999999999,2.23,1.73,22.28,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,24609731549,0.0,0.0,-0.0610579143900715,-0.0630014783427008,7707.77099609375,23.92640779308184,8.999999999999999e-05,30.4902,-0.1799999999999997,2.23,1.74,22.28,0,0,-100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,21760923463,0.0,0.0,0.0151094848663473,0.0149964735399352,7824.2314453125,23.803381696590648,8.999999999999999e-05,30.4925,-0.1799999999999997,2.23,1.75,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,19474611077,0.0,0.0,-0.0002822012395636,-0.0002822410658263,7822.0234375,23.692377458131546,8.999999999999999e-05,30.5025,-0.1599999999999997,2.23,1.73,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,19141423231,0.0,0.0,0.0283721643316796,0.0279771290768078,8043.951171875,23.67512057919314,8.999999999999999e-05,30.6071,-0.1400000000000001,2.23,1.74,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,18689275117,0.0,0.0,0.0406151545279056,0.03981203302759,8000.32958984375,23.65121567312456,8.999999999999999e-05,30.549,-0.0900000000000003,2.23,1.73,22.28,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,17107279932,0.0,0.0,-0.0090765303553472,-0.009117973017984,7927.71435546875,23.56276993687653,8.999999999999999e-05,30.5732,-0.0700000000000002,2.23,1.72,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,19034432883,0.0,0.0,0.0275165144233242,0.0271447396905516,8145.857421875,23.669515432956427,8.999999999999999e-05,30.5843,-0.06,2.23,1.71,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,18669407147,0.0,0.0,0.0104429039012592,0.0103887534460544,8230.923828125,23.650152039684134,8.999999999999999e-05,30.655500000000004,-0.04,2.23,1.68,22.28,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,19831162906,0.0,0.0,0.0562402458525668,0.0547156649508117,8693.8330078125,23.7105204215307,8.999999999999999e-05,30.6533,-0.06,2.23,1.63,22.28,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,15562951919,0.0,0.0,0.036229327074871,0.0355884775215616,9320.3525390625,23.468159049721603,8.999999999999999e-05,30.687600000000003,-0.0900000000000003,2.23,1.61,22.28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,15848210536,0.0,0.0,-0.0255988003404428,-0.0259321508495559,9081.7626953125,23.486322430959117,8.999999999999999e-05,30.7754,-0.1099999999999998,2.23,1.64,22.28,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,15546809946,0.0,0.0,0.021114710381221,0.0208948838816372,9273.521484375,23.46712130635869,8.999999999999999e-05,30.8657,-0.1,2.23,1.67,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,17846823784,0.0,0.0,0.0273508474965369,0.0269834962641228,9527.16015625,23.60509139006728,8.999999999999999e-05,30.9842,-0.08,2.23,1.74,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,20624008643,0.0,0.0,0.0648038318081569,0.062790586710018,10144.556640625,23.749721702218014,8.999999999999999e-05,30.913200000000003,0.0,2.23,1.73,22.28,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,19271652365,0.0,0.0,0.0143460268624222,0.0142440963278927,11011.1025390625,23.6819010637505,8.999999999999999e-05,31.063,-0.06,2.23,1.71,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0
2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,24879684533,0.0,0.0,0.0708207420972208,0.0684254031313087,11790.9169921875,23.937317425195204,8.999999999999999e-05,31.0848,-0.0699999999999998,2.23,1.67,22.28,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,45105733173,0.0,0.0,0.103920200094435,0.0988676627192394,13016.2314453125,24.53227519672836,8.999999999999999e-05,31.0057,-0.0500000000000002,2.23,1.7,22.28,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,39977475223,0.0,0.0,-0.140856807317126,-0.1518196739369874,11182.806640625,24.411582013024056,8.999999999999999e-05,31.1185,-0.08,2.23,1.68,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,35087757766,0.0,0.0,0.1095007210601795,0.1039101132868118,12407.33203125,24.281118124984346,8.999999999999999e-05,31.1584,-0.08,2.23,1.69,22.28,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,29378589324,0.0,0.0,-0.0216342006652302,-0.021871650928674,10583.134765625,24.103531991699366,8.999999999999999e-05,31.1358,-0.1300000000000003,2.22,1.69,22.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,31015895223,0.0,0.0,0.0206501167744597,0.0204397936493043,10801.677734375,24.157765659149675,8.999999999999999e-05,31.2616,-0.1699999999999999,2.22,1.65,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0
2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,30796494294,0.0,0.0,0.1073529339969792,0.1019724231462695,11961.26953125,24.15066669882439,8.999999999999999e-05,31.33,-0.2000000000000001,2.22,1.65,21.67,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,23838480210,0.0,0.0,-0.021129584919224,-0.0213560097878955,10978.4599609375,23.89456692753093,8.999999999999999e-05,31.1572,-0.1400000000000001,2.22,1.69,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,23482551458,0.0,0.0,0.0729300942965547,0.0703933117560036,12285.9580078125,23.87952349116452,8.999999999999999e-05,31.194000000000003,-0.1600000000000001,2.22,1.7,21.67,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,28167921523,0.0,0.0,0.0234295520141332,0.0231592932804558,12573.8125,24.061449632761484,8.999999999999999e-05,31.142,-0.1400000000000001,2.22,1.71,21.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
