date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return,log_return,price,log_volume,RF,bond_ret,term_spread,credit_spread,T10YIE,sp500_pe,BBANDS_104,DEMA_104,EMA_104,KAMA_104,SMA_104,TEMA_104,HT_TRENDLINE,SAR,ADX_104,ADXR_104,APO_104,AROON_104,AROONOSC_104,BOP_104,CCI_104,CMO_104,MACD_104,MFI_104,MINUS_DI_104,MINUS_DM_104,MOM_104,PLUS_DI_104,PLUS_DM_104,PPO_104,ROC_104,RSI_104,STOCH_104,STOCHRSI_104,TRIX_104,ULTOSC_104,WILLR_104,AD,ADOSC_104,OBV,ATR_104,NATR_104,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR_inPHASE,HT_PHASOR_QUADR,HT_SINE_LOWER,HT_SINE_UPPER,HT_TRENDMODE,PR_STDDEV_104
2017-03-07,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000.0,0.0,0.0,-0.0387246676256491,-0.0394944049341352,1223.5400390625,19.48971316349036,1e-05,27.5204,1.77,2.2,2.03,23.31,-1,1079.8655840177971,898.4802871903827,1081.5350547061944,856.2330656785232,1148.9789580677575,1124.7997519773594,171.50999450683594,19.9045307622138,16.309888409224826,144.90956526536206,0,98.07692307692308,-0.7020483657243817,171.2313144929413,26.125993729933754,0,71.73143601800443,20.330943488194702,573.6099747588354,611.029052734375,38.19267404936589,1077.5544583137544,16.924079561273224,99.7580559978795,63.06299686496688,0,76.34143316184351,0.3617460463419153,65.93597438854746,-8.487819087135112,6374003384.529811,894919631.4621549,6697048858.0,27.129797676352702,2.2173199740271743,70.75,16.3480830414252,192.73178043137077,45.185537790988114,-22.830541238227397,-0.22038727333907393,-0.8455580940879807,1,174.6659623910725
2017-03-08,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,332603008.0,0.0,0.0,-0.0601043175659766,-0.0619863860104119,1150.0,19.62246016857878,1e-05,27.4349,1.85,2.2,2.01,23.31,0,1085.901075010545,903.2711388629468,1084.765470262048,861.3963253314679,1154.9189357450668,1134.6932065178366,171.50999450683594,19.96453714580513,16.322017869178996,146.46022914006153,0,97.11538461538461,-0.8709551905967619,141.5709460093604,21.071163203444573,0,69.59150936176411,21.707645065433358,624.8145870057456,536.97900390625,37.07700669619308,1067.1933577530451,17.002653114836914,87.59553218045555,60.535581601722285,0,44.50010407985775,0.36474463938114265,61.46304526017449,-19.49322188262524,6056590952.132125,901612847.9804392,6364445850.0,27.677396526820466,2.406730132766997,84.080078125,16.762332864957294,198.27105466249873,47.229115290989576,9.419112115355656,-0.3135127742928884,-0.8931442822220375,1,175.33558412687046
2017-03-09,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008.0,0.0,0.0,0.0334695567255434,0.0329216432235356,1188.489990234375,19.173430885787774,1e-05,27.327,1.88,2.2,2.0,23.31,0,1093.184408849957,908.7038788890693,1089.9885781471417,866.890258202186,1162.7029880730483,1140.844941095589,171.50999450683594,20.01902857490529,16.3332694427785,147.77800750732422,0,96.15384615384616,0.6782861087713509,137.68979792795938,22.70818906611549,0,68.24494799474856,21.52338400353008,625.6567300243202,571.3690185546875,36.359795547834665,1056.931883159266,17.04691062208912,92.58622616559735,61.35409453305775,0,54.81203816664302,0.3677370306814032,62.45733402509518,-13.825969861852425,6201145949.32161,909984228.8764553,6576728858.0,27.95194060318517,2.3518869180945257,56.22998046875,17.578530289703604,203.85323711461317,61.73587557152889,7.8272676885481145,-0.40439526864062797,-0.932659406855864,1,176.54286166595017
2017-03-10,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968.0,0.0,0.0,-0.0603875675192658,-0.0622877946110834,1116.719970703125,20.15020298514656,1e-05,27.355100000000004,1.85,2.2,2.01,23.31,0,1097.5194458479489,912.666090161718,1091.0515506265745,871.6760846651517,1166.079585940223,1142.6291699443932,171.50999450683594,20.103010665026982,16.36964436220183,147.84179628812353,0,95.1923076923077,-0.3759446520155314,125.54187394506873,18.096620337273414,0,65.06700457138072,20.169686266098307,619.6407999279324,497.7259521484375,36.44949277350134,1119.7790863560517,16.960634677147983,80.40884681092663,59.04831016863671,0,25.762898594155427,0.37063249006941135,57.843695549202245,-24.71858590941185,5867688597.547683,911000466.4949245,6012932890.0,29.541056277223053,2.6453414510553617,193.219970703125,18.619723472314597,210.56301919048715,64.73453949850078,-37.41300684457283,-0.5084857551048746,-0.9684224457629828,1,176.50419580230036
2017-03-13,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992.0,0.0,0.0,0.0086296148785498,0.0085925925916567,1231.9200439453125,19.75641047146274,1e-05,27.3181,1.84,2.2,2.01,23.31,0,1106.0446558325175,918.7471178528341,1097.7589659703565,877.357315650353,1175.6965149347066,1144.5605693599568,171.50999450683594,20.186185235051354,16.405669522784553,148.12087367131153,0,94.23076923076923,0.4985266316579145,154.2062864565672,22.7988589507501,0,66.01490644376392,19.40039084899108,613.6827153132408,590.8480224609375,35.05926650143144,1109.0119797564744,16.882616811773538,92.16562299706264,61.39942947537506,0,55.383184838988896,0.37355833192440624,59.87935705160841,-7.418401485510517,6044180484.253375,914603242.8760986,6393209882.0,30.417104047769588,2.4690810249630024,120.6500244140625,19.67858942221472,215.51186934277735,49.12804587028587,-101.08816651313501,-0.5808715946967808,-0.9863197714892016,1,178.4880078463192
2017-03-14,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000.0,0.0,0.0,0.0065588315527449,0.0065374160067128,1240.0,19.318016968774668,1e-05,27.3238,1.83,2.2,1.99,23.31,0,1114.5987343810425,924.866220369923,1104.7289594849783,883.1631616445688,1185.3124869406934,1147.644252035321,171.50999450683594,20.27153450131461,16.442258193295263,148.21506617619434,0,88.46153846153847,0.3254436370638371,153.21179928330167,23.111478912977308,0,66.56627144900705,19.252348894309936,607.7819199736904,603.8079833984375,35.02740812259149,1105.7884665046092,16.782297157888458,94.90970770489776,61.555739456488645,0,57.35243683323669,0.3765117666945761,59.8381934430472,-6.179708783422466,6191526174.705677,920100264.1098523,6638515882.0,30.35626735395089,2.4480860769315234,24.090087890625,20.62604433680928,218.85999294347405,3.119374114838237,-185.83921839939455,-0.6274194925476761,-0.994263502335317,1,180.35947462796568
2017-03-15,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992.0,0.0,0.0,0.0077499881867439,0.0077201112927306,1249.6099853515625,19.511949441001825,1e-05,27.4725,1.7899999999999998,2.2,2.01,23.31,0,1123.2381519130176,931.0518158933828,1111.939409579942,889.0556998619667,1195.0120583941716,1151.5050805463811,171.50999450683594,20.35878520251854,16.481066804983094,147.58577728271473,0,88.46153846153847,0.7967928198688721,154.53869202089632,23.483577043091426,0,67.54361557248731,19.179595099904937,601.9378630508664,612.823974609375,35.111707680623894,1101.9558118537236,16.600284695956468,96.23703477642603,61.741788521545715,0,58.498605058952755,0.3794917567343292,60.518645863036035,-4.706455879373851,6388890910.441527,928316146.2304263,6936320874.0,30.178418488543308,2.415026995807254,11.8599853515625,21.7197130847649,220.68362583464918,-75.36033996129537,-131.40313367761345,-0.6518817152252336,-0.9971636651515567,1,182.2150740668399
2017-03-16,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000.0,0.0,0.0,-0.0494553720618884,-0.0507201660905207,1187.81005859375,20.274738727374643,1e-05,27.4615,1.81,2.2,2.02,23.31,0,1129.2655712689568,935.9424490876755,1115.0570499230043,894.3194697453425,1200.787488813799,1154.7286327029055,171.50999450683594,20.384014305654926,16.48942883918996,146.44341219388525,0,88.46153846153847,-0.6018559214604943,131.1670655166277,19.72148493547923,0,64.25659368625814,21.2664732134601,683.4600575768196,547.4320678710938,33.9586486610265,1091.3600828935917,16.374843347152556,85.48577181007198,59.86074246773961,0,30.36693277310294,0.38241737726185665,58.9310177833548,-14.180655707486547,6178335353.734487,931469243.498517,6297752874.0,30.903049455600584,2.6016827549167876,105.5400390625,23.242497483805437,222.19291478751597,-84.84731873255583,0.41360514997534814,-0.6716289760790091,-0.9988000889281381,1,182.8611984642563
2017-03-17,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976.0,0.0,0.0,-0.0737323930634887,-0.0765920937141673,1100.22998046875,20.37597384369495,1e-05,27.4999,1.78,2.2,2.01,23.31,0,1131.78219325503,939.071735399696,1114.5934103167278,898.7525177001953,1201.3407940316602,1152.866188412598,171.50999450683594,20.374471245934483,16.478760887329507,144.68328740046582,0,88.46153846153847,-0.991809983126172,98.09091058991704,14.720288249760195,0,61.144556141826634,22.309062169877926,729.7583213711531,461.0369873046875,33.042599650883034,1080.8662359426917,16.09823444730856,72.12797891017439,57.360144124880094,0,0.0,0.3851849857345435,56.238053013352264,-27.607065812625997,5483310492.8074255,920787259.2108026,5591153898.0,31.454367367611038,2.858890225315437,88.2401123046875,25.131792002863893,220.4798571440653,-79.03700732712112,109.4936132765076,-0.6491806805216976,-0.9968896891137371,1,182.20973973095346
2017-03-20,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984.0,0.0,0.0,0.0168701799864217,0.0167294589542857,1054.22998046875,19.47335374483845,1e-05,27.553600000000003,1.7200000000000002,2.2,2.0,23.31,0,1132.4567178626587,941.2652257819636,1112.9674465006829,902.7551134549655,1199.2003598169933,1149.4324797555535,171.50999450683594,20.326122722500255,16.443718686908554,140.88049961970398,0,88.46153846153847,0.6447820104790627,64.48778919396402,12.233868815816201,0,60.21830955275943,23.783756774547182,785.631307013017,416.26995849609375,32.40690151758894,1070.4732913663197,15.605616353756815,65.25016367153107,56.116934407908104,0,0.0,0.387744958579761,55.02761269028059,-34.65906756986255,5578456781.464076,911820431.0922189,5304623914.0,31.762978515593748,3.012907914217232,63.5499267578125,25.844091454666028,226.09386840376857,-19.93114623453442,260.28429443164873,-0.7204769020880784,-0.9998177608403386,1,181.00506892407904
2017-03-21,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008.0,0.0,0.0,0.0628990446318611,0.0610001227253656,1120.5400390625,19.63675307686149,1e-05,27.6193,1.6700000000000002,2.2,1.98,23.31,0,1135.579448836605,944.6799841301644,1113.2103226071463,907.4668444119967,1200.765318377064,1148.707950819545,171.50999450683594,20.303718054282363,16.42175291350638,135.5112697894757,0,88.46153846153847,0.9718202963755692,83.49191302176258,14.917914977634439,0,61.21535105451339,23.298063101410744,778.0771598301995,490.02001953125,33.523735050325065,1119.5803033633983,14.932916902025411,77.71680586693306,57.45895748881722,0,15.208838148384192,0.390175781872415,55.88269704535328,-24.50264765654478,5896832632.2421,908650810.0049996,5642014922.0,32.11333519565715,2.8658802074154153,68.2000732421875,25.726949893732147,237.33847795877847,73.01747638825404,123.01516012904679,-0.8418733997655702,-0.9769022899287509,1,180.23340429545294
2017-03-22,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992.0,0.0,0.0,-0.0637192977716345,-0.0658399519210993,1049.1400146484375,19.757892502146778,1e-05,27.6763,1.64,2.2,1.97,23.31,0,1135.8847989597116,946.6696989971791,1111.5764681428893,911.4887965275691,1198.1767512839476,1151.8620582369292,171.50999450683594,20.257219345382023,16.388966380169162,132.177010169396,0,87.5,-0.6718339733690843,65.63033819299801,11.21996655511973,0,59.9501146508653,23.777018601226498,811.7456120568924,418.28302001953125,32.47854630803752,1108.8151081387502,14.501221591855096,66.30393632483714,55.60998327755986,0,0.0,0.3923988102892517,54.58593357523208,-35.58564018148489,5765949790.487733,902559805.8084807,5261173930.0,32.828014688404735,3.129040378791125,106.44000244140625,25.43796966255491,255.16761609554743,66.37247436742254,-113.10960168438172,-0.9666788547695604,-0.8645589736589131,1,178.67622970428226
2017-03-23,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000.0,0.0,0.0,-0.0100559016726288,-0.0101068037837737,1038.5899658203125,19.331114356342123,1e-05,27.6539,1.66,2.2,1.95,23.31,0,1135.7490765113027,948.4205612223817,1109.787884410918,915.3903538630559,1195.0038657304867,1153.1233892446667,171.50999450683594,20.21116773945188,16.368195875811068,130.8983177771936,0,86.53846153846155,-0.3940887319864161,55.88504848929076,10.68855858012197,0,59.011180538726,23.57426643825904,803.9403657871145,405.761962890625,32.20159419623433,1098.153424406647,14.299726583832479,64.11883813803172,55.34427929006098,0,0.0,0.39440831410806343,54.809482789263875,-38.50793097641068,5682532086.4876995,894602622.4331789,5012633930.0,32.791975663080535,3.157355331964945,29.0799560546875,26.038257998925985,261.91918169065514,10.237890044227962,-267.89201821666074,-0.990070773664552,-0.7994836027970881,1,176.9707725804573
2017-03-24,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016.0,0.0,0.0,-0.097314579974046,-0.1023811583250773,937.52001953125,20.012032108423497,1e-05,27.6959,1.63,2.2,1.98,23.31,0,1131.7696104292904,948.2129318568363,1107.009942650811,918.1188061053937,1186.1957447890989,1150.686411034739,171.50999450683594,20.11248494542658,16.324617394336755,128.8370197002704,0,85.57692307692308,-0.951164167154145,23.76051493031302,5.798775120803509,0,57.39854330686905,25.570983108804995,890.7822524817697,283.759033203125,31.220709992848533,1087.5942568642754,14.032717644330747,43.40409402477028,52.899387560401756,0,0.0,0.3961005755018787,51.96774440529861,-54.70530502769614,5220759110.26525,877818815.7328501,4521595914.0,33.49697589239436,3.5729344648173478,106.11199951171875,27.339933016796028,268.5107246399464,-108.06003162358886,-332.0371274074172,-0.999662207271769,-0.7252455119048186,1,175.09353613850965
2017-03-27,972.0549926757812,1046.4000244140625,971.9840087890624,1045.77001953125,372535008.0,0.0,0.0,0.0817658030376249,0.0785947087867763,1045.77001953125,19.735841572575985,1e-05,27.7364,1.61,2.2,1.97,23.31,0,1131.9543583632899,950.0711620982538,1105.6896049504312,921.8513254018931,1183.702197995634,1146.7633359142485,171.50999450683594,20.017363743024212,16.29016967021625,127.76009662334741,0,84.61538461538461,0.9905801356919751,45.000644153731386,10.09392117680389,0,58.12591170369399,24.7886826875969,882.2170385155988,388.1820068359375,30.432189502741636,1083.0666734899794,13.859078259463232,59.031186600385645,55.04696058840195,0,17.834740675649186,0.3976078532654359,53.94847846832182,-37.66912219381163,5586986366.577998,868189170.2336168,4894130922.0,34.22181270960992,3.272403307655474,108.8800048828125,27.559031468372922,275.1657415638661,-182.1340355791966,-87.05858315161451,-0.9959384118523501,-0.6405689590449605,1,173.6313309883529
2017-03-28,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000.0,0.0,0.0,0.0013196064689549,0.0013187365535516,1047.1500244140625,19.60342582601649,1e-05,27.6861,1.65,2.2,1.97,23.31,0,1132.1529375476634,951.9202832852216,1104.4880140925382,925.3979216355544,1181.2960009368467,1145.9207083565848,171.50999450683594,19.931176301136404,16.264273188026372,129.39413510836084,0,83.65384615384616,0.06961173619354007,54.952583737223186,10.146656845797713,-1,58.74430513553932,24.531723358612954,873.7341823760257,368.84600830078125,30.62913254322745,1090.902570860268,13.982540060136378,54.37768309471156,55.07332842289885,0,18.053715064086383,0.39893715851813116,54.65503468111964,-38.71353429352022,5603957413.028805,858792531.3014469,5220462922.0,34.24775724072245,3.270568346678494,36.9200439453125,27.095903192019552,295.3811250208164,-132.33312735653112,76.6684903964717,-0.90347654817337,-0.33576189403107687,1,172.3829477648534
2017-03-29,1046.0799560546875,1055.1300048828125,1015.8800048828124,1039.969970703125,298457984.0,0.0,0.0,-0.0068567574306797,-0.0068803730046621,1039.969970703125,19.51413972377079,1e-05,27.7341,1.62,2.2,1.98,23.31,0,1132.0422629509046,953.5974201884197,1103.2293295146987,928.7792387742263,1178.4955100422412,1146.029012367208,171.50999450683594,19.839353682911124,16.236269766706258,130.5346638606145,0,82.6923076923077,-0.15566841660031802,49.48675082361434,9.808285407068063,0,57.66295492600272,24.594002301808967,877.1828677468093,351.656982421875,30.292067723327737,1080.4131230635346,14.054433864487544,51.089691522453904,54.904142703534035,0,16.648694889427016,0.40008608403929724,54.36582750935012,-39.913388741509465,5671860837.098073,850574425.5812883,4922004938.0,34.295855728792425,3.2977736564455755,39.250000000000114,27.199907087746162,308.74427808072005,-108.93895399768964,33.942639611890144,-0.7799469878844075,-0.1089661470681941,1,171.1437771558202
2017-03-30,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992.0,0.0,0.0,-0.0130195268840629,-0.0131050238214276,1026.4300537109375,19.68189076967952,1e-05,27.6906,1.65,2.2,1.96,23.31,0,1131.3914655418566,954.9847084459915,1101.8049927868772,932.0174988966721,1174.9606238918168,1145.4282845310433,171.50999450683594,19.74841397447647,16.217329703306703,131.18959690974316,0,77.88461538461539,-0.5394828820218975,46.04396237297599,9.169714722986852,0,56.472804203321104,24.392021655922054,868.7484170953976,336.779052734375,30.043291158662715,1070.02453534177,14.07587272396132,48.83325801854672,54.584857361493434,0,13.997156989394519,0.4010459158137136,53.66996067848743,-42.16196897288097,5473113647.926509,838491457.9758673,4569035946.0,34.24733847212285,3.3365486862261693,29.25006103515625,26.672576669242847,-38.4456753028104,-112.57907667710352,21.942257512191667,-0.6217723310564413,0.11414521276242248,1,169.76915336380654
2017-03-31,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008.0,0.0,0.0,0.0441919887162001,0.0432433697911622,1071.7900390625,19.91871102259784,1e-05,27.7149,1.65,2.2,1.97,23.31,0,1132.4386853646536,957.209571886306,1101.195585387245,935.5830571101262,1174.022742673621,1143.912455588664,171.50999450683594,19.669699394148424,16.21638010767553,130.77503967285156,0,77.88461538461539,0.9351697807893605,56.59557510312581,10.921970443560795,0,57.352802879937535,24.061256100546522,860.3950669310187,370.81805419921875,30.3526443948721,1085.365842769373,13.977918761889057,52.90055269063909,55.460985221780405,0,21.273050746302005,0.40187199450851807,54.978404423970304,-34.629015379762514,5862405226.369087,833758399.4843769,5016322954.0,34.38428704675989,3.2081178023296424,48.489990234375,25.761655120095735,-20.553064570942126,-126.85502424620788,76.1955135300782,-0.3510747312726237,0.41385030294686304,1,168.77029693299193
2017-04-03,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032.0,0.0,0.0,0.0377800275712298,0.0370838427973713,1143.81005859375,20.17930394101745,3e-05,27.794,1.57,2.2,1.96,23.31,0,1136.1418770780178,960.7638668712096,1102.1579955628222,939.5639900794396,1177.0799177052095,1141.3453693381632,171.50999450683594,19.624341054189582,16.233642960549638,131.74010819655211,0,77.88461538461539,0.8374682252156682,89.21339451465721,13.594273916370303,0,58.51874128254413,23.530056581831523,852.1220374412974,414.01702880859375,31.803816322008956,1151.7495790318071,14.021408822342538,56.73074582946842,56.79713695818515,0,32.369260007361326,0.40264419268061236,55.83612221611139,-22.66861767020499,6254168061.001221,836012765.1533794,5596766986.0,34.8224184325783,3.044423168947343,79.949951171875,24.63052978455477,-4.018862679453605,-85.48336296505133,220.79139503919916,-0.0700848838669017,0.6558105310769714,1,168.75208659544845
2017-04-04,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016.0,0.0,0.0,-0.0092323533216108,-0.0092752356360593,1133.25,19.89386359451152,3e-05,27.7839,1.5799999999999998,2.2,1.96,23.31,0,1139.3096638569882,964.0493170260437,1102.8191177379085,943.3372691227839,1179.3525101130524,1135.440525808262,171.50999450683594,19.58135091315645,16.223519767244802,132.47023303692163,0,77.88461538461539,-0.34159371431678537,89.2603781700059,13.091981990119264,0,59.373829403945635,23.296738819170212,843.9285563120542,392.4210205078125,31.618200824423155,1145.375015020684,14.042722298050053,52.970527796685744,56.54599099505964,0,30.283592574552053,0.4033488170872346,55.45188054651805,-24.422331449228295,6127113616.398535,835165410.1776342,5160456970.0,34.832971350293896,3.073723481164253,35.919921875,23.476379337258404,15.82927560048146,13.17436261870716,176.93462670197422,0.272771862166712,0.8731712379436901,1,168.65342512731033
2017-04-05,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000.0,0.0,0.0,-0.0074740531243105,-0.0075021238147145,1124.780029296875,19.84326846076953,3e-05,27.7814,1.5499999999999998,2.2,1.97,23.31,0,1142.036131291924,967.1108544026309,1103.3552261538202,947.5303462101863,1180.9875690098718,1128.8464921254442,171.50999450683594,19.53491542700141,16.21156455640582,132.6955026479868,0,77.88461538461539,-0.43616040955631397,82.12080418348619,12.688438067079645,0,58.41649340873657,23.349120838907414,842.703873303645,436.08001708984375,31.430199190648146,1134.3617937224083,14.004353863570252,63.31929858580474,56.34421903353982,0,28.60795660669211,0.4039755167568604,55.373688212941516,-26.150617137996882,6143351065.135736,834068712.4849787,4745672970.0,34.70438471170934,3.085437490689075,21.4599609375,22.601821728642662,26.38725769068929,27.130911423916515,69.81396373991937,0.4444359661483796,0.9476974515361258,0,167.6886571730509
2017-04-06,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016.0,0.0,0.0,0.0514767535926621,0.0501956080633223,1182.6800537109375,20.052314527392877,3e-05,27.8092,1.5599999999999998,2.2,1.95,23.31,0,1146.838170182219,971.2169343894558,1105.4851033080145,952.140394944411,1185.7303782965628,1121.0048913159276,171.50999450683594,19.510639969199687,16.212306969540656,133.1175314096305,0,76.92307692307692,0.9090481588944976,99.23018896414655,14.787169849000456,0,59.73375367989636,22.940996470107784,834.6009514449561,479.445068359375,32.34535249446046,1176.7344980796447,13.980872160917226,68.17707855073365,57.39358492450023,0,37.32252337352187,0.404584743178793,56.18912373830466,-16.818200839327652,6561579913.998003,840249947.4269762,5256894986.0,34.98213068390744,2.957869338722908,63.5899658203125,22.011816114571314,40.03792796578083,34.913366074860754,56.38946338651415,0.6432945656313848,0.99625217412293,1,167.49946652895076
2017-04-07,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016.0,0.0,0.0,-0.0048872298799145,-0.0048992114415686,1176.9000244140625,19.57448178053404,3e-05,27.7697,1.5699999999999998,2.2,1.94,23.31,0,1151.2539258224688,975.1347075327816,1107.3707280821604,956.6958665114182,1189.8938270887597,1115.090570178643,171.50999450683594,19.486597929261446,16.214065942670945,134.02769470214844,0,71.15384615384616,-0.08796559492977912,102.0133229256015,14.509726086740619,0,60.32573899312267,22.79428799615823,826.5759422964469,473.76904296875,32.13850283516139,1165.4197432904173,14.009435954905822,67.37991291393529,57.25486304337031,1,36.170493270827635,0.40516563050678744,56.26185335808073,-17.813895694497685,6613939644.768938,846459190.7981863,4939872970.0,34.868744248545354,2.962761791589331,23.18994140625,21.482047695253637,61.238257344864834,42.423081566961386,71.57538789456945,0.8766281596114982,0.9601071846180917,1,167.10730015362282
2017-04-10,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008.0,0.0,0.0,-0.0006229555737722,-0.0006231496912175,1187.1300048828125,19.19024718928449,3e-05,27.8035,1.56,2.2,1.93,23.31,0,1155.8983709795464,979.1727131965918,1109.4924527866929,961.2851163423978,1194.3971623913035,1113.333536453003,171.50999450683594,19.464305024401327,16.228592905646362,134.93052203838636,0,71.15384615384616,-0.015048234290097117,104.65557681117119,14.877403843214953,0,60.67856930072869,22.709303330257846,818.6280966974426,477.281982421875,32.12298507979908,1157.9737939859422,14.036472607813245,67.2372067428193,57.43870192160748,0,37.69720210760018,0.40572487725589745,56.185086134561445,-16.051631457060108,6707171234.294762,853454231.9439993,5155755978.0,34.66269806736944,2.9198738069796466,13.43994140625,20.961634013503286,79.37913794804437,84.29533550665474,79.49874384068163,0.9828683051922932,0.8253191545585788,1,166.81864990044792
2017-04-11,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000.0,0.0,0.0,0.0150615390136461,0.0149492402259472,1205.010009765625,19.19163120345917,3e-05,27.9127,1.5099999999999998,2.2,1.91,23.31,0,1161.0535571236096,983.4743759883829,1112.0573700662217,965.9172028761643,1199.6563039873718,1112.4879836045302,171.50999450683594,19.449375281107564,16.24655458964144,135.8258203359751,0,71.15384615384616,0.8515313586476898,109.405855343785,15.518614335315615,0,60.96323046553079,22.576883588878598,810.7566726907364,481.73699951171875,32.429394552138504,1164.5694110509812,14.061849186610736,66.60513978568123,57.7593071676578,0,40.35970128597952,0.4062766509915994,55.530628509169254,-12.971538267591887,6859160738.645111,862284068.9006252,5371937978.0,34.53074848408944,2.865598476713541,20.93994140625,20.5188335531245,97.01120738374448,101.67844032171855,-9.558186938389362,0.9925222943093301,0.6155073241165367,1,166.83365324249047
2017-04-12,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016.0,0.0,0.0,-0.0038506025766043,-0.003858035232978,1200.3699951171875,19.480905627636147,3e-05,27.916,1.4799999999999998,2.2,1.9,23.31,0,1165.8550944949645,987.6057211146459,1114.4504371450237,970.579087477464,1204.379977620793,1109.0065880766367,171.50999450683594,19.43458909303778,16.26434356513657,136.5604741023136,0,71.15384615384616,-0.4277515787988193,108.03182063975039,15.291052620971707,0,61.68595648585978,22.51118357459677,802.9609354533255,484.83599853515625,32.33502317103806,1153.371628252414,14.069999638796507,67.7586251458526,57.64552631048585,0,39.41479647712909,0.40681070296764155,55.348610648442865,-13.770848872446546,6771269812.908138,868356547.0643101,5083235962.0,34.29852979561563,2.8573298179006215,10.3800048828125,20.22689830023293,125.27269280489541,71.15894383039007,-35.08740390393215,0.8164129045896655,0.1689591471419976,1,166.54569623449652
2017-04-13,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992.0,0.0,0.0,-0.02590031902395,-0.0262416387116456,1169.280029296875,19.67905363877305,3e-05,28.015300000000003,1.4400000000000002,2.2,1.92,23.31,0,1169.3148807801292,991.0661841276408,1115.80288431462,974.933597271259,1207.1052927705464,1106.0637734258744,171.50999450683594,19.396832258749228,16.261175058190194,136.99246450570922,0,71.15384615384616,-0.6418593169503449,95.07932100594941,13.774735398423857,0,60.70716199747351,23.326021611590953,835.5602255871878,452.8690185546875,31.888644915247404,1142.2815164422946,14.051466160273614,63.213575973033166,56.88736769921192,0,33.118590459086484,0.40729025998083035,54.21787102266248,-19.126551659529976,6602083676.2507715,870302628.5365849,4731266970.0,34.444217713371124,2.945762935340948,49.4500732421875,20.049558247324015,144.70728026098257,70.91251909230688,-15.090269057324035,0.577753917584064,-0.1686146261471491,1,165.76180198243495
2017-04-17,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000.0,0.0,0.0,0.0092735838815252,0.0092308482079145,1193.9100341796875,19.349713944636,3e-05,27.9806,1.44,2.2,1.88,23.31,0,1173.573458133837,994.9298765095846,1117.9028550686387,979.6344534067007,1211.0314161062624,1105.763805106027,171.50999450683594,19.35943847094422,16.262250072616062,136.58982027493994,0,71.15384615384616,0.47910265976123595,98.04492112226735,14.672420990900449,0,61.32377630555814,23.15877640393153,827.5259926488494,488.8890380859375,31.66000656749855,1131.298040322657,13.942937572269512,69.34389767037912,57.336210495450224,0,36.846051537556804,0.4077386624521395,54.300684916156996,-15.024783423657503,6832757409.52851,875824932.888895,4984472970.0,34.35936941917705,2.877885974279855,25.6199951171875,19.902211149830535,161.86108805823397,64.81547821563865,-43.29610890902467,0.3113218926157778,-0.45182894830551507,1,164.971007658127
