date,direction,return,log_return,dp,log_volume,RF,term_spread,EPS,credit_spread,T5YIFR,BBANDS_14,DEMA_14,EMA_14,KAMA_14,SMA_14,TEMA_14,HT_TRENDLINE_14,SAR_14,ADX_14,ADXR_14,APO_14,AROON_14,AROONOSC_14,BOP_14,CCI_14,CMO_14,MACD_14,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_14,PLUS_DI_14,PLUS_DM_14,PPO_14,ROC_14,RSI_14,STOCH_14,FASTK_14,FASTD_14,TRIX_14,ULTOSC_14,WILLR_14,AD_14,ADOSC_14,OBV_14,ATR_14,NATR_14,TRANGE_14,HT_DCPERIOD_14,HT_DCPHASE_14,HT_PHASOR_inPHASE_14,HT_PHASOR_QUADR_14,HT_SINE_LOWER_14,HT_SINE_UPPER_14,HT_TRENDMODE_14,PR_STDDEV_14,BBANDS_24,DEMA_24,EMA_24,KAMA_24,SMA_24,TEMA_24,ADX_24,ADXR_24,APO_24,AROON_24,AROONOSC_24,CCI_24,CMO_24,MACD_24,MFI_24,MINUS_DI_24,MINUS_DM_24,MOM_24,PLUS_DI_24,PLUS_DM_24,PPO_24,ROC_24,RSI_24,STOCH_24,FASTK_24,FASTD_24,TRIX_24,ULTOSC_24,WILLR_24,ADOSC_24,ATR_24,NATR_24,PR_STDDEV_24,BBANDS_34,DEMA_34,EMA_34,KAMA_34,SMA_34,TEMA_34,ADX_34,ADXR_34,APO_34,AROON_34,AROONOSC_34,CCI_34,CMO_34,MACD_34,MFI_34,MINUS_DI_34,MINUS_DM_34,MOM_34,PLUS_DI_34,PLUS_DM_34,PPO_34,ROC_34,RSI_34,STOCH_34,FASTK_34,FASTD_34,TRIX_34,ULTOSC_34,WILLR_34,ADOSC_34,ATR_34,NATR_34,PR_STDDEV_34,BBANDS_54,DEMA_54,EMA_54,KAMA_54,SMA_54,TEMA_54,ADX_54,ADXR_54,APO_54,AROON_54,AROONOSC_54,CCI_54,CMO_54,MACD_54,MFI_54,MINUS_DI_54,MINUS_DM_54,MOM_54,PLUS_DI_54,PLUS_DM_54,PPO_54,ROC_54,RSI_54,STOCH_54,FASTK_54,FASTD_54,TRIX_54,ULTOSC_54,WILLR_54,ADOSC_54,ATR_54,NATR_54,PR_STDDEV_54,BBANDS_104,DEMA_104,EMA_104,KAMA_104,SMA_104,TEMA_104,ADX_104,ADXR_104,APO_104,AROON_104,AROONOSC_104,CCI_104,CMO_104,MACD_104,MFI_104,MINUS_DI_104,MINUS_DM_104,MOM_104,PLUS_DI_104,PLUS_DM_104,PPO_104,ROC_104,RSI_104,STOCH_104,FASTK_104,FASTD_104,TRIX_104,ULTOSC_104,WILLR_104,ADOSC_104,ATR_104,NATR_104,PR_STDDEV_104
7/22/2013,1,0.001950872,0.001948971,0.005851191,18.19036906,0,2.46,112.76,2.74,2.53,0,142.9762326,140.9266293,142.4636879,140.5429709,143.8756405,138.2769333,80.32850938,20.30233299,20.43198493,1.900379726,0,85.71428571,0.123280799,92.94146883,39.07721818,0,78.79769003,18.16951203,3.380683239,6.886077881,33.18599343,6.174702522,1.352169883,5.044614871,69.53860909,0,100,96.73048679,0.128646539,61.56719627,-2.521054601,15298824537,47932927.79,6136655800,1.329025093,0.926862846,0.617557501,21.60226314,177.7794175,2.186536737,-2.012239417,0.038746775,-0.67917768,1,2.317719414,0,141.7575239,139.7646044,138.5035118,138.511556,142.7717502,13.78381571,14.85960982,2.7208697,0,79.16666667,117.2068333,26.97548438,0,55.59809861,21.03739535,7.224798466,5.012710571,30.06237286,10.32421465,1.964362959,3.622505133,63.48774219,0,100,95.58013556,0.062252265,67.66457135,-1.713100597,26575749.07,1.430943633,0.997940893,3.205957732,0,141.195016,139.0265585,137.2383833,138.2105762,141.6987264,12.47840164,15.65922999,1.55884193,0,55.88235294,156.5188226,22.96061471,0,52.10189008,21.71522773,10.64221294,5.088500977,28.90663593,14.16658295,1.127874561,3.679291309,61.48030736,0,100,58.8650871,0.074684974,66.89471035,-1.713100597,28812334.03,1.441413679,1.005242709,2.784660597,-1,141.0376847,137.7850263,137.7944321,138.4018162,140.9595166,11.44470725,11.80014463,0.048337301,0,35.18518519,178.7731735,20.14514621,0,50.80033021,21.88022968,16.69439697,7.596206665,28.00897856,21.37057123,0.034925337,5.593943473,60.0725731,0,69.29089724,35.00055238,0.09589224,60.41551205,-1.713100597,113258609,1.412944493,0.985388282,2.359981248,0,140.8887061,134.7067591,137.6760832,134.8186359,141.5086337,9.055679004,7.992113739,3.656961734,0,97.11538462,148.9774982,17.28159141,1,52.76149239,21.9517664,31.18876687,17.37109375,27.34344085,38.84918355,2.712504624,13.78455577,58.6407957,0,71.16993184,56.81595143,0.087908963,53.34601164,-1.069163913,438076623.6,1.366147741,0.952752201,4.376988364
7/23/2013,0,-0.002124041,-0.0021263,0.005863645,18.20785503,0,2.51,112.76,2.74,2.5,0,143.2401597,141.214419,142.6491635,141.0221416,143.9989656,138.5784693,80.32850938,20.98374337,20.68035442,1.61819785,0,92.85714286,-0.846159865,84.14896845,34.92747309,-1,82.6047995,17.50112013,3.139205865,6.708389282,32.3895257,5.809764648,1.147477858,4.919015559,67.46373655,0,89.49914779,95.23036505,0.141521486,59.84597827,-7.180033725,15236647115,44284113.11,6055826100,1.281226508,0.895430016,0.659844902,22.05472271,185.1188448,1.529958358,-2.14652195,-0.089221894,-0.767376086,1,2.089003885,0,142.1081112,140.0302403,138.6351337,138.6621482,143.1193547,13.96084192,14.63733195,3.001714706,0,83.33333333,104.6918206,24.99148102,0,52.62162217,20.62390778,6.923765197,3.614212036,29.6982171,9.970151347,2.164768645,2.591374673,62.49574051,0,95.04691968,97.43148136,0.067803335,57.84308821,-4.89364137,29074566.27,1.39881452,0.977610516,3.329967036,0,141.5216798,139.2584724,137.3938837,138.3708326,142.0859423,12.53716819,15.53864327,1.799669154,0,58.82352941,139.3473159,21.63309021,0,52.88609615,21.41811549,10.32920668,5.44871521,28.66895194,13.82603106,1.300613085,3.95877667,60.81654511,0,95.44653798,62.97510884,0.076162293,62.83384524,-4.89364137,31465938.67,1.418426363,0.991316939,2.901343275,0,141.2978544,137.9777545,137.9185905,138.5304574,141.2875177,11.46356553,11.85933594,0.101240653,0,37.03703704,166.8393666,19.31908822,0,49.80767126,21.68911994,16.38524147,6.946624756,27.86508788,21.05093222,0.073081873,5.102618615,59.65954411,0,66.30114858,36.42388213,0.095789156,57.74562503,-4.89364137,112410281.4,1.398998204,0.97773889,2.421622403,0,141.087088,134.8663457,137.8381815,134.9708957,141.733264,9.074712302,8.009027159,3.613045546,0,98.07692308,145.0062115,16.84690538,0,52.09751904,21.84930815,30.88887488,15.83501434,27.26965555,38.55174602,2.676907141,12.4440154,58.42345269,0,68.24078729,56.20519734,0.088029887,52.1177332,-3.06151571,433349096.5,1.359356368,0.950033804,4.386467122
7/24/2013,0,-0.003665478,-0.003672212,0.005885217,18.54213702,0,2.58,112.76,2.74,2.47,0,143.3051048,141.3939068,142.6286429,141.4596242,143.8634662,138.8368047,80.32850938,20.86189712,20.16276515,1.22542572,0,100,-0.755942271,64.66184914,27.85282717,0,80.22068623,20.19650419,3.65095399,6.124755859,29.84308393,5.394781459,0.866272428,4.489111284,63.92641359,-1,61.53818035,89.73581938,0.150903481,50.95321391,-15.65414429,15169437743,32595153.14,5942912100,1.291225577,0.905738179,1.421213477,22.64208751,187.6807644,0.783927411,-1.042323699,-0.13365348,-0.795269991,1,1.684977753,0,142.3305413,140.2326672,138.8265267,138.8711815,143.2792882,13.91664628,14.6904157,3.114847819,0,87.5,86.29263786,21.57794112,0,54.09313201,21.94220287,7.371252095,5.016799927,28.44181499,9.554728374,2.242976394,3.647420493,60.78897056,0,86.52498995,97.40767726,0.07299818,52.97056072,-9.483347184,25698804.96,1.399747809,0.981861771,3.409708261,0,141.7589547,139.4471641,137.588155,138.572341,142.3367807,12.4917281,15.31904555,2.001233269,0,61.76470588,117.4273064,19.34697983,0,53.90346439,22.31296597,10.7613836,6.851287842,27.82413946,13.41938308,1.444179448,5.048503212,59.67348991,0,87.60508813,66.87746915,0.077673042,59.4085518,-9.483347184,29862955.93,1.418508336,0.995021459,2.947054927,0,141.5043598,138.1444026,138.0069215,138.6366057,141.5328069,11.44117737,11.91201305,0.189315796,0,38.88888889,144.687213,17.89686191,0,48.44944047,22.25513697,16.81778819,5.732009888,27.34102774,20.66110014,0.136555418,4.189190892,58.94843096,0,61.15369011,38.08700833,0.095728333,56.26747857,-9.483347184,109002526.3,1.399409598,0.98162453,2.46984318,0,141.2589197,135.0129025,138.0065247,135.1413928,141.9175811,9.082258097,8.018207222,3.548249611,0,99.03846154,135.598645,16.09871242,0,52.51151743,22.15012071,31.32784359,17.73169708,26.9956341,38.18105615,2.625583131,14.20480344,58.04935621,0,63.19906711,55.57430956,0.088154249,52.03389774,-5.937608071,427319110.8,1.359951147,0.953946156,4.333227331
7/25/2013,1,0.002432984,0.002430029,0.005870934,18.52583864,0,2.59,112.76,2.74,2.51,0,143.4269763,141.5957092,142.6861785,141.8167398,143.841616,139.1339557,80.32850938,20.54770121,19.37220786,1.038713728,0,92.85714286,0.622799855,52.55120865,30.44999439,0,72.30698863,20.24288703,3.59317771,4.99961853,28.22168417,5.009439926,0.732433794,3.625333954,65.2249972,0,64.2688002,86.6092538,0.157780982,54.72796409,-13.71673891,15251290701,33460335.82,6054000700,1.267880171,0.887203847,0.964389891,23.47455487,193.6021703,1.003544657,0.301396232,-0.235178929,-0.853570532,1,1.400086127,0,142.5735541,140.4466478,139.4447513,139.2366714,143.473111,13.81614604,14.75987029,3.017246246,0,87.5,76.31171665,23.02855344,0,57.691107,21.91626015,7.26712274,8.771759033,27.61460855,9.156614692,2.166991077,6.539468064,61.51427672,0,90.14645525,96.58654853,0.077910372,55.19949409,-6.581672865,28799137.76,1.381607896,0.966785244,3.352156106,0,142.011012,139.6448933,137.7613879,138.7479167,142.6070429,12.41962969,15.19893487,2.202356675,0,61.76470588,104.2421167,20.36678781,0,54.85129029,22.28747607,10.64787846,5.969573975,27.26248114,13.02469535,1.587307923,4.359330845,60.1833939,0,91.1030702,70.64442412,0.079229638,59.8410762,-6.581672865,32747358.89,1.405151912,0.983260256,3.0213349,0,141.7222829,138.3176034,138.0960008,138.7376472,141.7927917,11.40799774,11.96434944,0.256071303,0,38.88888889,131.7459788,18.55101006,0,47.06202478,22.23967089,16.70935382,5.456237793,26.99008507,20.27848717,0.184572326,3.969582153,59.27550503,0,63.52124609,39.43768293,0.095713162,57.97165751,-6.581672865,108540294.6,1.391353678,0.97360489,2.530152028,0,141.4378275,135.1632743,138.1760136,135.3070084,142.1119352,9.086625416,8.038328263,3.486428041,0,99.03846154,130.6489703,16.45592104,0,52.72479916,22.14259981,31.22962047,17.22402954,26.81104414,37.81393061,2.576679568,13.70429999,58.22796052,0,65.60612787,54.92839195,0.088282942,53.38300027,-4.315925955,422849733.6,1.356147674,0.948969359,4.297582413
7/26/2013,1,0.001065711,0.001065143,0.005864684,18.49592364,0,2.55,112.76,2.74,2.47,0,143.5471841,141.7909111,142.7569554,142.1285357,143.8415436,139.3754338,80.32850938,19.90171537,18.68112027,0.867106846,0,85.71428571,0.542682757,42.90482188,31.61408677,0,64.79052744,20.65944357,3.691803427,4.365142822,26.03062173,4.651622789,0.610086386,3.147305987,65.80704338,0,58.78322286,82.01276446,0.16256835,61.23193203,-13.41603825,15352530837,44718709.16,6161815300,1.276415039,0.892225298,1.387368325,24.41301902,195.8956737,1.233279651,-0.103703664,-0.273886599,-0.873735499,1,1.130090658,0,142.80477,140.6556938,139.9788859,139.5905654,143.6527585,13.61727491,14.89122009,2.939699173,0,87.5,70.40479783,23.67542261,0,60.79281461,22.07070918,7.319607227,8.493453979,26.45940323,8.77508908,2.105944027,6.311725849,61.8377113,0,91.76136931,95.89999597,0.082526865,62.72723465,-5.307570918,38334371.28,1.381847914,0.965923802,3.288135834,0,142.254921,139.8400264,137.8873467,138.8767386,142.8628817,12.30036839,15.07811668,2.466655956,0,61.76470588,95.27214551,20.81972218,0,51.69355777,22.38394678,10.68998684,4.379943848,26.4704967,12.64161607,1.776147669,3.1583147,60.40986109,0,92.65665319,74.56260122,0.080814851,63.90654218,-5.307570918,40420596.86,1.404628865,0.981847886,3.107820273,0,141.9370872,138.4900441,138.1963215,138.8486769,142.0458552,11.35575304,12.00587688,0.277963144,0,38.88888889,123.7497435,18.84029791,0,47.02911383,22.3018773,16.75520261,5.995605469,26.4916739,19.90295963,0.200191424,4.374307135,59.42014896,0,64.56826458,40.42665739,0.095739352,60.471238,-5.307570918,111394743.2,1.391279875,0.972516825,2.58522901,0,141.6162643,135.3136829,138.3303536,135.4588632,142.3050264,9.085506718,8.058640268,3.439192845,0,98.07692308,127.7681835,16.61331991,0,51.800005,22.17668352,31.28461692,15.79289246,26.54736774,37.45033513,2.538920499,12.40927616,58.30665996,0,66.66676478,54.28779925,0.088415708,53.14949428,-3.587603319,420218994.5,1.356447872,0.94816895,4.289813752
7/29/2013,0,-0.003075016,-0.003079753,0.005882773,18.19371741,0,2.58,112.76,2.74,2.51,0,143.5193186,141.9014312,142.7416206,142.3376105,143.654496,139.5575175,80.32850938,19.30187137,18.13577747,0.624194554,0,78.57142857,-0.094733292,33.76879655,25.10072257,0,58.10621526,19.65727414,3.428103182,2.927047729,24.76790169,4.319364018,0.438531005,2.095346702,62.55036128,0,21.48393086,70.79618315,0.164613365,58.45648026,-24.28264143,15353369273,50643845.79,6082120300,1.245668709,0.873419122,0.845966419,25.2419124,198.3298535,1.19214319,-0.85155426,-0.314487103,-0.893605381,1,0.909311617,0,142.9345324,140.8128233,140.5457472,139.9969775,143.6895042,13.42669008,14.84241977,2.614359538,0,87.5,65.44612744,20.62007664,0,63.73795682,21.49847641,7.014623592,9.753890991,25.7733837,8.409460368,1.867439987,7.341153334,60.31003832,0,81.57672299,94.36472289,0.086619486,61.25823085,-10.20878611,45347291.51,1.359519518,0.953247308,3.024039025,0,142.4255399,139.9988713,137.9854667,138.9926219,143.0098613,12.18461478,14.86741738,2.714536779,0,61.76470588,88.36616756,18.80866359,0,49.65671688,21.98274802,10.37557546,3.940032959,25.99605265,12.26980383,1.953007823,2.841101266,59.4043318,0,85.75864197,78.04874948,0.082332174,59.936158,-8.987799267,46640111.32,1.388197617,0.973355382,3.171128089,0,142.1066261,138.6402175,138.2718855,138.9433006,142.2301002,11.30447582,12.05198159,0.371340716,0,38.88888889,117.6428906,17.61093339,0,45.80281592,22.04891835,16.44492108,5.109680176,26.1911922,19.5343863,0.267260613,3.71585723,58.8054667,0,60.11883006,42.18956225,0.09578128,61.92952937,-8.987799267,113688981.4,1.381181477,0.968435912,2.627667422,0,141.7718931,135.4528472,138.4634796,135.6089046,142.4636867,9.084398776,8.071612869,3.357961801,0,96.15384615,125.538091,15.97605358,0,51.06060531,22.04321162,30.9838033,15.60430908,26.38759056,37.09023575,2.476210401,12.28535787,57.98802679,0,62.37252698,53.564194,0.08854898,52.0906614,-6.075219528,417449371.6,1.351539397,0.947651927,4.264689291
7/30/2013,0,0,0,0.005882773,18.26062466,0,2.59,112.76,2.74,2.52,0,143.4823973,141.9972153,142.7282119,142.543057,143.4845397,139.7050406,80.32850938,18.90427833,18.10054116,0.34866006,0,71.42857143,-0.46790044,30.933796,25.10072257,0,57.06298486,18.5982652,3.183238669,2.876251221,24.52093222,4.196949491,0.24459982,2.058235245,62.55036128,0,0,56.51046887,0.164379368,57.52699297,-27.13617624,15330698085,50162084.45,6082120300,1.222555912,0.85721324,0.922089544,25.96732221,200.8019165,0.837855739,-2.102031119,-0.355138231,-0.912133827,1,0.556487361,0,143.0423492,140.9573824,140.9545917,140.3501657,143.7031203,13.2911708,14.7791044,2.337311427,0,83.33333333,63.08483402,20.62007664,-1,62.78330454,20.88266775,6.722347609,8.476516724,25.61327019,8.24517766,1.665342834,6.319001412,60.31003832,0,78.12391581,92.54171587,0.090182899,58.59100905,-11.96961764,48574279.62,1.341293269,0.940467703,2.806950811,0,142.5778511,140.1486394,138.1327952,139.15058,143.1311804,12.09489546,14.61311689,2.833755493,0,61.76470588,84.6763583,18.80866359,0,52.37353924,21.54900247,10.07041147,5.370574951,25.88136741,12.09503872,2.036466893,3.913008965,59.4043318,0,85.75864197,80.89351062,0.083761853,58.23156811,-8.987799267,50333004.64,1.374488556,0.963743071,3.213824026,0,142.2647377,138.7849301,138.3447291,139.0358988,142.3966335,11.26302323,12.13237034,0.592970106,0,38.88888889,114.5349435,17.61093339,0,45.84966531,21.7746363,16.1403855,5.000305176,26.11646034,19.35874988,0.426487052,3.633427623,58.8054667,0,60.11883006,44.41618558,0.095832097,62.25937633,-8.987799267,114651617.9,1.372679775,0.962474817,2.667193125,0,141.9219573,135.5893609,138.5889061,135.7549188,142.6138664,9.085711063,8.089026987,3.266356395,0,96.15384615,125.0980547,15.97605358,0,51.98568672,21.89816186,30.68588211,15.18547058,26.34676721,36.91971034,2.406068542,11.91630954,57.98802679,0,62.37252698,52.84058875,0.088681865,51.79282255,-6.412420218,414111289,1.347410071,0.944756589,4.242209851
7/31/2013,1,0.000711586,0.000711333,0.00587859,18.7740712,0,2.56,115.23,2.74,2.57,0,143.4645892,142.0937597,142.7279276,142.6197968,143.3673405,139.8208417,80.32850938,18.94011428,18.33255375,0.176446097,0,64.28571429,-0.16911443,67.29897015,26.07949023,0,57.33540915,17.34282829,2.955864478,1.074356079,25.69467906,4.379331205,0.123717816,0.758474601,63.03974512,0,7.002954767,43.22517669,0.162454019,54.85378139,-41.21869511,15234376552,36939357.95,6224509000,1.217409141,0.852997525,1.150501126,26.78132988,203.1512034,-0.045150007,-2.172270751,-0.393158975,-0.928169211,1,0.498698076,0,143.1464893,141.0984957,141.268675,140.652242,143.7203834,13.28301736,14.65062835,2.074709574,0,79.16666667,66.60930238,21.10964128,0,62.99697254,20.13187563,6.442249792,7.249832153,26.19914961,8.383792412,1.47506328,5.351556578,60.55482064,0,79.1563217,90.80474268,0.093258805,51.285094,-11.50011676,43375553.74,1.333343597,0.934228888,2.651461117,0,142.7246566,140.2956484,138.3347764,139.3449366,143.2461752,12.06639892,14.3798287,2.876264684,0,61.76470588,85.74803269,19.13827494,0,55.97311074,21.01593678,9.774222902,6.608123779,26.27784957,12.22146611,2.064132903,4.854874487,59.56913747,0,86.88922204,83.47593671,0.085101893,54.59722594,-8.138780927,47910121.37,1.36790069,0.958441877,3.224056949,0,142.4192754,138.9280707,138.4012976,139.1040401,142.5573577,11.24532401,12.24354335,0.826866998,0,38.88888889,116.9749458,17.81453914,0,46.04826125,21.43565272,15.84148947,3.679626465,26.36231614,19.48241834,0.594423424,2.646419896,58.90726957,0,60.85573958,46.54094292,0.095889356,58.29254489,-8.138780927,111837685.2,1.368565355,0.958907586,2.713078871,0,142.0704417,135.7252073,138.7087469,135.8953838,142.7615688,9.093251592,8.11948778,3.19487425,0,95.19230769,128.0719816,16.08391164,0,52.18615748,21.71811961,30.39082556,14.60836792,26.47471695,37.04687695,2.350980703,11.40272718,58.04195582,0,63.09933163,52.24656995,0.088814089,51.87303298,-6.495266225,408862621.9,1.345516716,0.942758182,4.228677632
8/1/2013,1,0.011558385,0.011492097,0.005811419,18.51996846,0,2.7,115.23,2.68,2.58,-1,143.8485733,142.3973818,142.8966833,142.8101392,143.8339381,139.9509542,80.32850938,19.58665923,18.94570117,0.169799805,0,85.71428571,0.736258761,239.639186,39.84100295,0,57.58786934,15.59255273,2.744731301,2.664794922,27.71512752,4.878648118,0.118898984,1.880507853,69.92050147,0,100,44.72529844,0.161941785,62.24786141,-4.010512567,15308408317,35750312.96,6334947400,1.257345345,0.870913126,1.776515985,28.11765805,204.50936,-0.365980113,-0.45697985,-0.414841891,-0.936729388,1,0.609815033,0,143.4852951,141.3602901,141.8628641,140.9899209,144.0841281,13.47098561,14.70704604,1.95839119,0,95.83333333,97.16759132,28.58062412,0,62.82087837,19.02950725,6.173822717,8.104293823,27.26776142,8.846594013,1.389029213,5.94737956,64.29031206,0,100,91.48542577,0.096463204,57.89720374,-1.369810013,44261653.67,1.351809113,0.936344423,2.586699082,0,143.0382951,140.5285214,138.5827419,139.5269241,143.606163,12.13453317,14.20995224,2.969463124,0,79.41176471,106.8024811,24.285969,0,55.50416666,20.22017069,9.486745758,6.187576294,27.01381805,12.67413751,2.128236641,4.477801639,62.1429845,0,100,86.42328624,0.086563692,59.14484704,-0.994654953,49570688.24,1.379918787,0.955814876,3.326363902,0,142.6809694,139.1259927,138.4938686,139.1888617,142.8754835,11.26596977,12.37166622,1.168156659,0,50,145.3232647,21.0459463,0,46.00104877,20.92319768,15.54812856,4.580368042,26.82496357,19.9337591,0.839260157,3.276593292,60.52297315,0,72.55115973,49.22802291,0.096007202,60.79401307,-0.994654953,111625195.2,1.376119997,0.953183605,2.803315832,0,142.2758041,135.8898876,138.8787439,136.0406739,142.9936739,9.111130901,8.156086913,3.124397718,0,100,147.1733017,17.81538206,0,52.19228713,21.44324447,30.09860608,15.11016846,26.71822568,37.50278326,2.296664393,11.68967965,58.90769103,0,74.76689575,51.76131795,0.088954041,53.98208785,-0.826844699,404997860.8,1.34966094,0.934856469,4.257707375
8/2/2013,1,0.001699203,0.001697761,0.005801561,18.32765166,0,2.59,115.23,2.68,2.51,-1,144.2073306,142.6932298,143.0548893,142.9793276,144.2491682,140.0178893,80.32850938,20.2835217,19.35962173,0.294277736,0,92.85714286,0.728260329,195.5948757,41.5826763,1,58.2879215,14.8838684,2.548679066,2.368637085,27.24589179,4.665523246,0.20581838,1.665150774,70.79133815,0,100,50.2198441,0.162389906,63.586933,-0.512928131,15395562567,43953752.46,6426064100,1.223126272,0.845773794,0.778278325,30.03041463,201.7525153,-0.114089186,0.015384907,-0.370598213,-0.918808539,1,0.744074454,0,143.8154088,141.6207662,142.5097287,141.3610833,144.4304018,13.68302885,14.67422256,1.798715591,0,100,100.52533,29.61494857,1,68.02015146,18.56479734,5.916580104,8.907897949,27.02656483,8.613335923,1.272426292,6.564001681,64.80747428,0,100,91.86139122,0.099747092,63.00297999,-0.186085783,50842695.74,1.327911997,0.918231579,2.436982038,0,143.3486998,140.7621054,138.9057016,139.7416211,143.956549,12.2164103,14.08106744,3.041394402,0,82.35294118,103.475381,25.01733492,0,55.0455668,19.88039486,9.207723824,7.299697876,26.85211724,12.43671875,2.176441333,5.315963893,62.50866746,0,100,88.87996261,0.088129579,61.96676224,-0.131261717,55351229.61,1.362223479,0.941957463,3.411260923,0,142.9437285,139.3256381,138.6087609,139.2903813,143.191988,11.29251657,12.51326235,1.454524005,0,51.85185185,141.3861354,21.5135184,0,47.34904041,20.7022848,15.26020025,5.482055664,26.72535666,19.6999654,1.044238656,3.940121281,60.7567592,0,74.2434417,51.63196947,0.096182509,61.46831961,-0.131261717,114201180.6,1.365048855,0.943911169,2.897189657,0,142.4834341,136.0561039,139.0518174,136.1866323,143.2282551,9.130565757,8.193534608,3.058132172,0,100,147.4551327,18.06921747,0,52.2161942,21.32386187,29.80919641,15.17967224,26.66629723,37.27752957,2.245545044,11.72749891,59.03460873,0,76.47737309,51.31041687,0.089101756,53.46712153,-0.109743507,402687431.4,1.344166876,0.929471588,4.288883279
8/5/2013,0,-0.001462295,-0.001463365,0.005810057,17.80584,0,2.62,115.23,2.68,2.58,0,144.4314338,142.9214351,143.2213573,143.1714826,144.4641379,140.1064813,80.32850938,20.93060828,19.77110858,0.31602914,0,92.85714286,0.213097531,150.5039777,37.87698312,0,63.74841617,14.41601596,2.366630561,2.690170288,26.38945738,4.332271586,0.220734698,1.898301442,68.93849156,0,77.51666314,52.11239595,0.16268069,64.00090773,-7.82571797,15403538821,48751426.04,6371991400,1.172619679,0.812036666,0.516033974,31.41662473,202.2615142,-0.239028398,0.355774988,-0.378834607,-0.922278667,1,0.74000358,0,144.0674604,141.8434865,142.9021796,141.6903013,144.6602387,13.88623696,14.68746106,1.598505656,0,87.5,99.97330287,27.94814272,0,67.07693587,18.25634016,5.670055933,7.901229858,26.57751399,8.254446926,1.128168718,5.788296667,63.97407136,-1,94.07180795,91.36737522,0.102899326,66.86217375,-2.511468419,55929043.31,1.294083746,0.896150277,2.287650079,0,143.6053045,140.9702577,139.1410544,139.9189112,144.2241032,12.29587929,13.99463479,3.026329489,0,82.35294118,97.04801357,23.95390124,0,54.21667193,19.65477154,8.936908417,6.027862549,26.54737159,12.07093291,2.162916695,4.356118853,61.97695062,0,96.59274906,90.25076959,0.08972082,60.31179935,-1.771546704,60274901.94,1.337335553,0.926102063,3.491425082,0,143.1748367,139.5103338,138.6890808,139.3630507,143.4587935,11.31857176,12.66217597,1.712717692,0,51.85185185,134.8104092,20.88475038,0,46.82280037,20.5556673,14.97760395,3.92414856,26.53608262,19.33515123,1.228961108,2.793373579,60.44237519,0,71.96774392,53.60441598,0.096395633,61.35599466,-1.771546704,116489246.1,1.349326357,0.934405669,2.974320218,0,142.6760242,136.2151261,139.2074344,136.3283014,143.4395866,9.14981374,8.234379066,2.988205543,0,71.15384615,144.9495244,17.75265794,0,52.12927213,21.24467738,29.52256952,14.73358154,26.56727402,36.91909179,2.191918709,11.36226307,58.87632897,0,74.34422748,50.81703663,0.089254707,54.17300849,-1.481130623,400366154.7,1.33620406,0.925318506,4.314587889
8/6/2013,0,-0.005682232,-0.005698437,0.00584326,18.28709221,0,2.63,115.23,2.68,2.62,0,144.3950626,143.0098076,143.2378162,143.2790418,144.3152949,140.2001239,80.32850938,20.4254899,19.77863609,0.283399309,0,35.71428571,-0.460431418,63.35608234,24.28419769,-1,57.12391001,18.53542431,3.043504649,1.505828857,24.49963159,4.022823615,0.197795369,1.059857699,62.14209884,0,0,43.71479268,0.161067269,58.35179817,-35.94080423,15363881528,45618182.22,6284496400,1.17285251,0.816839371,1.175879308,31.91499125,203.2360857,-0.171880988,1.567825992,-0.394520716,-0.928719535,1,0.680338004,0,144.1569204,141.9827458,143.0121785,141.9906165,144.6564612,13.78649094,14.57463291,1.337673823,0,87.5,77.29836173,21.61597404,-1,68.77270051,20.29658117,6.27972273,7.207565308,25.56742526,7.910511637,0.942086073,5.285043011,60.80798702,0,71.29508778,88.9752992,0.105530918,60.8721018,-11.53430205,56271673.29,1.289158561,0.89784134,2.02883278,0,143.7449345,141.1196275,139.2586948,140.0398932,144.3191901,12.23837252,13.77964083,3.015823813,0,82.35294118,78.76173874,19.87736902,0,51.84266722,21.01171376,9.519977297,4.113388062,25.85838647,11.71590547,2.15354621,2.949281763,59.93868451,0,83.53150371,90.82708354,0.091187717,56.53508416,-8.136098633,61878475.65,1.33258684,0.928087195,3.54466379,0,143.3324784,139.6584755,138.7440315,139.4206806,143.615264,11.29300626,12.78680248,1.926109879,0,51.85185185,113.6737032,18.46143876,0,45.64490547,21.38687906,15.54616004,3.112014771,26.10681924,18.97709287,1.381509451,2.215395264,59.23071938,0,63.19706103,55.0492379,0.096606794,57.64660226,-8.136098633,116843469.2,1.346114375,0.937508519,3.02497051,0,142.8310136,136.35549,139.3199238,136.4567636,143.5943789,9.155314007,8.270225849,2.935772822,0,71.15384615,131.375107,16.52861705,0,51.35577736,21.67413646,30.08461778,13.3600769,26.3422095,36.56410052,2.151430786,10.25929272,58.26430852,0,66.09599205,50.34467353,0.089407119,53.87072711,-6.802318455,397146120.7,1.334662476,0.929532783,4.329795151
